split,category,uav_id,flight_cycle,telemetry_01,telemetry_02,telemetry_03,telemetry_04,telemetry_05,telemetry_06,telemetry_07,telemetry_08,telemetry_09,telemetry_10,telemetry_11,telemetry_12,telemetry_13,telemetry_14,telemetry_15,telemetry_16,telemetry_17,telemetry_18,telemetry_19,telemetry_20,telemetry_21,telemetry_22,telemetry_23,telemetry_24,telemetry_25,telemetry_26,telemetry_27,telemetry_28
train,median,UAV_0021,77,0.04920649730861887,0.9112595140575267,0.0,-0.6295247088453912,-0.24192870355815557,-0.4084336368685684,0.0,0.0,0.5232334537300742,-0.9715182081409384,-0.7246452005659542,0.4637123971401142,-0.282265011269972,0.0,-0.27781374751069515,0.0,0.0,1.4092952523611912,-0.4116880609260985,0.0,-0.6744907594813595,-0.9775659025013425,0.25019784120526484,-0.49807140320083565,0.8093889113719079,-0.5711413689116295,0.0,0.650065203727509
train,median,UAV_0021,78,0.04920649730861887,0.9112595140575267,0.0,-0.6295247088453912,-0.24192870355815557,-0.6859959323461332,0.0,0.0,0.5232334537300742,1.1236401385427581,-0.7246452005659542,0.4637123971401142,-0.282265011269972,0.0,-0.27781374751069515,0.0,0.0,1.4092952523611912,-0.24652457834396765,0.0,-0.6744907594813595,-0.9775659025013425,0.21575920616323402,-0.4725877016338924,0.8093889113719079,-0.4514736535206545,0.0,0.650065203727509
train,median,UAV_0021,79,0.7110802537478036,0.7131901606959626,0.0,-0.6295247088453912,-0.24542470216028991,-0.4688357944336269,0.0,0.0,0.05801774469115557,1.1236401385427581,-0.6087711470148282,0.5901794145420027,-0.7679562644916903,0.0,-0.1920457449235627,0.0,0.0,1.379924588039887,-0.43401584673182037,0.0,-0.4817791139152568,-0.4620410268661325,0.21575920616323402,-0.43824639718459146,0.5395926075812509,-0.41883700386849837,0.0,0.650065203727509
train,median,UAV_0021,80,0.7110802537478036,0.7131901606959626,0.0,-0.6295247088453912,-0.24192870355815557,-0.4688357944336269,0.0,0.0,0.05801774469115557,-0.2977114399140678,-0.5274863631804688,0.5901794145420027,-0.05145818285587689,0.0,-0.11466809041539343,0.0,0.0,1.379924588039887,-0.6482548071930568,0.0,-0.6744907594813595,-0.4620410268661325,0.21575920616323402,-0.43824639718459146,0.30352084176446154,-0.40795812065115894,0.0,0.650065203727509
train,median,UAV_0021,81,0.7110802537478036,0.4390856687771033,0.0,-0.6295247088453912,-0.24542470216028991,-0.4199388097380738,0.0,0.0,0.05801774469115557,-0.2977114399140678,-0.5274863631804688,0.5901794145420027,-0.5098087714661541,0.0,-0.11466809041539343,0.6744907594765952,0.0,1.3725387472266273,-0.6482548071930568,0.0,-0.6744907594813595,-1.0028221644200714,0.25019784120526484,-0.3828808625445451,0.30352084176446154,-0.4025186790424892,0.0,0.7202319705407086
train,median,UAV_0021,82,0.5318605470835501,0.2716494458528634,0.0,-0.5395926075816356,-0.24542470216028991,-0.4199388097380738,0.0,0.0,-0.5382089198964707,-0.07678376568626302,-0.377023039912622,0.5480237420747066,-0.5098087714661541,0.0,-0.11466809041539343,0.0,0.0,1.3725387472266273,-0.8031960328924527,0.0,-0.7708465822644108,-1.0072791518175006,0.25469694954256855,-0.3828808625445451,0.30352084176446154,-0.34812426295561977,0.0,0.7029805833421668
train,median,UAV_0021,83,0.5318605470835501,0.41532370577245503,0.0,-0.719456810109147,-0.47350236601116147,-0.4199388097380738,0.0,0.0,-0.5382089198964707,-0.2977114399140678,-0.5274863631804688,0.5901794145420027,-0.26132125957811053,0.0,-0.11466809041539343,0.0,0.0,1.3791315116868061,-0.8031960328924527,0.0,-0.7708465822644108,-1.0028221644200714,0.4139341663861733,-0.3828808625445451,0.5395926075812509,-0.34812426295561977,0.0,0.7029805833421668
train,median,UAV_0021,84,0.012742010409722603,0.41532370577245503,0.0,-0.719456810109147,-0.47350236601116147,-0.3537840657382463,0.0,0.0,-0.026679553135434273,-0.3569152086034984,-0.3113034274508088,0.5901794145420027,-0.26132125957811053,0.0,-0.16221339619743141,0.0,0.0,1.4027578368681817,-0.6482548071930568,0.0,-0.7708465822644108,-1.0028221644200714,0.4486290311807339,-0.3828808625445451,0.5395926075812509,-0.22301710595597515,0.0,0.7029805833421668
train,median,UAV_0021,85,0.09994393112148031,0.2716494458528634,0.0,-0.5395926075816356,-0.47350236601116147,-0.3537840657382463,0.0,0.0,-0.026679553135434273,-0.3569152086034984,-0.6087711470148282,0.5480237420747066,-0.5098087714661541,0.0,-0.16221339619743141,0.0,0.0,1.3791315116868061,-0.9329215489300071,0.0,-0.7708465822644108,-1.0741339627788289,0.5790093521665112,-0.3828808625445451,0.5395926075812509,-0.34812426295561977,0.0,0.5993464914767406
train,median,UAV_0021,86,-0.32528086316128435,0.2716494458528634,0.0,0.4946265569499824,-0.4487034310031223,-0.317111327216606,0.0,0.0,-1.1314241133121021,-1.3602227801452758,-0.6952443213067335,0.5480237420747066,-0.26132125957811053,0.0,-0.08297121989429138,0.0,0.0,1.4027578368681817,-0.3601035216455668,0.0,-0.7708465822644108,-1.0741339627788289,0.5790093521665112,-0.48813819031120365,0.5395926075812509,-0.5113075112161592,0.0,0.5993464914767406
train,median,UAV_0021,87,-0.32528086316128435,0.15753565033933845,0.0,-0.6295247088453912,-0.47378614571632194,-0.317111327216606,0.0,0.0,-0.026679553135434273,-1.3602227801452758,-0.7609639337685237,0.5480237420747066,-0.1190299126584813,0.0,-0.08297121989429138,0.0,0.0,1.436164101295366,-0.3601035216455668,0.0,-0.7708465822644108,-0.6432918476946272,0.5353918551243095,-0.629695598190523,0.5395926075812509,-0.5113075112161592,0.0,0.5993464914767406
train,median,UAV_0021,88,-0.32528086316128435,0.15753565033933845,0.0,-0.6295247088453912,-0.4487034310031223,-0.317111327216606,0.0,0.0,-0.026679553135434273,-0.6276806224946374,-0.7713407146835928,0.4637123971401142,-0.1190299126584813,0.0,-0.08297121989429138,0.6744907594765952,0.0,1.436164101295366,-0.3601035216455668,0.0,-0.7708465822644108,-1.0741339627788289,0.5353918551243095,-0.5296483016780682,0.6070416835289231,-0.40795812065115894,0.0,0.6878941609487991
train,median,UAV_0021,89,0.09994393112148031,-0.48910259487487034,0.0,0.4946265569499824,-0.2585343884870633,-0.41778158982504765,0.0,0.0,-0.393201478440026,-1.3365007242545848,-0.7713407146835928,0.4637123971401142,-0.1190299126584813,0.0,-0.08297121989429138,0.6744907594765952,0.0,1.4001815801805795,-0.4385403188488214,0.0,-0.7708465822644108,-1.0741339627788289,0.5353918551243095,-0.5296483016780682,0.4384189936598058,-0.5276258360422028,0.0,0.6878941609487991
train,median,UAV_0021,90,-0.43283737087946567,-0.6471625295907935,0.0,-0.35972840505502274,-0.2585343884870633,-0.41778158982504765,0.0,0.0,-0.393201478440026,-0.6276806224946374,-0.6952443213067335,0.4637123971401142,-0.11123655959947376,0.0,-0.08297121989429138,0.6744907594765952,0.0,1.4001815801805795,-0.3601035216455668,0.0,-0.4817791139152568,-0.6967756964637417,0.4520328160021203,-0.629695598190523,0.4384189936598058,-0.49498918639008116,0.0,0.6878941609487991
train,median,UAV_0021,91,-0.21076454194671346,-0.48910259487487034,0.0,-0.4946265569499824,0.22568722305216854,-0.41778158982504765,0.0,0.0,-0.20517167598942757,-0.09722781362852732,-0.5638050963830843,0.1264670174018886,-0.1190299126584813,0.0,-0.15475530901611856,0.6744907594765952,0.0,1.4001815801805795,-0.3352554858447162,0.0,-0.4817791139152568,-0.3209030926144273,0.46489351699241904,-0.629695598190523,0.37096991771213367,-0.49498918639008116,0.0,0.6766572281206823
train,median,UAV_0021,92,-0.21076454194671346,-0.48910259487487034,0.0,-0.44966050631877846,0.4960439086928256,-0.41778158982504765,0.0,0.0,-0.393201478440026,0.058932734631347405,-0.4669551411761787,0.1264670174018886,-0.3447415858302389,0.0,0.01864521795366707,0.0,0.0,1.3649080827375677,-0.3352554858447162,0.0,-0.4817791139152568,0.07131179835875749,0.4520328160021203,-0.6308839854838787,0.4384189936598058,-0.5276258360422028,0.0,0.3382212197503591
train,median,UAV_0021,93,0.11967999739233523,-0.48910259487487034,0.0,-0.35972840505502274,0.22568722305216854,-0.9276045626064324,0.0,0.0,-0.20517167598942757,0.058932734631347405,-0.3735641129409706,0.1264670174018886,-0.3447415858302389,0.0,-0.08390348079183176,0.0,0.0,1.3773947351631537,-0.3352554858447162,0.0,-0.4817791139152568,0.07131179835875749,0.4444210380895117,-0.6308839854838787,0.4384189936598058,-0.5276258360422028,0.0,0.3382212197503591
train,median,UAV_0021,94,0.11967999739233523,-0.18027999620392673,0.0,-0.35972840505502274,0.22568722305216854,0.1452528074779098,0.0,0.0,0.47509524930907504,0.08092641043260482,-0.3735641129409706,0.1264670174018886,-0.6936972829366608,0.0,0.21162322377510007,0.0,0.0,1.3538246486498915,-0.3352554858447162,0.0,-0.2890674683491541,-0.0222849369871094,0.1261691347779115,-0.8234336803648385,0.37096991771213367,-0.5276258360422028,0.0,0.3382212197503591
train,median,UAV_0021,95,0.11967999739233523,-0.18027999620392673,0.0,0.4046944556862267,0.4960439086928256,0.1452528074779098,0.0,0.0,0.47509524930907504,0.6860480198830169,-0.3735641129409706,0.1264670174018886,-0.6936972829366608,0.0,0.07830991540570964,0.0,0.0,1.3538246486498915,-0.46290519318290324,0.0,-0.1927116455661027,-0.0222849369871094,0.1261691347779115,-0.6308839854838787,0.4384189936598058,-0.6472935514332122,0.0,0.28914406287568356
train,median,UAV_0021,96,0.11967999739233523,-0.18027999620392673,0.0,0.4046944556862267,0.48458207396307595,0.1452528074779098,0.0,0.0,-0.41167290226924214,0.6860480198830169,-0.4168007000868888,0.1264670174018886,-0.5381382111800009,0.0,0.07830991540570964,0.0,0.0,1.3397567189943769,-0.6387917626146564,0.0,-0.2890674683491541,-0.23919165699500142,0.10085734340505968,-0.5192663596962683,0.4384189936598058,-0.6581724346505861,0.0,0.2030768328062625
train,median,UAV_0021,97,-0.25305314812891255,0.29778236742615144,0.0,0.4046944556862267,0.48458207396307595,0.1452528074779098,0.0,0.0,0.3148382679232558,0.7063740586188695,-0.5326747536380149,0.2529340348037052,-0.5372841805598039,0.0,0.07830991540570964,0.0,0.0,1.3397567189943769,-0.6387917626146564,0.0,-0.2890674683491541,-0.3431880296015367,0.1261691347779115,-0.46574022169680146,0.5733171455551186,-0.6581724346505861,0.0,0.28914406287568356
train,median,UAV_0021,98,-0.25305314812891255,0.29778236742615144,0.0,0.4046944556862267,0.48458207396307595,0.1452528074779098,0.0,0.0,0.3148382679232558,0.791549192609987,-0.5326747536380149,0.2529340348037052,-0.5381382111800009,0.0,0.08390348079194174,0.0,0.0,1.3397567189943769,-0.6997116642032395,0.0,-0.2890674683491541,-0.3431880296015367,0.1261691347779115,-0.42041069358202277,0.6744907594765952,-0.6581724346505861,0.0,0.28914406287568356
train,median,UAV_0021,99,-0.25305314812891255,-0.6614835703281422,0.0,0.4046944556862267,0.48458207396307595,-0.18911627904300327,0.0,0.0,0.3148382679232558,0.791549192609987,-0.5395926075813406,0.2529340348037052,-0.5381382111800009,0.0,0.08390348079194174,0.6744907594765952,0.0,1.3471594548191586,-0.6387917626146564,0.0,-0.2890674683491541,-0.3431880296015367,0.13140392331993295,-0.42041069358202277,0.6744907594765952,-0.6146569017810906,0.0,0.4453788739136789
train,median,UAV_0021,100,-0.09372263795463333,-0.6614835703281422,0.0,-0.5395926075816356,0.003761661032531001,-0.4422300821728079,0.0,0.0,0.3148382679232558,-0.28270811246179184,-0.6053122200431768,0.04215567246729619,-0.5381382111800009,0.0,0.08390348079194174,0.0,0.0,1.3471594548191586,-0.6387917626146564,0.0,-0.2890674683491541,-0.8468276055103056,0.13140392331993295,-0.46574022169680146,0.6744907594765952,-0.6146569017810906,0.0,0.4453788739136789
train,median,UAV_0021,101,0.29929593055930903,-0.6614835703281422,0.0,0.08993210126375568,-0.02562639902242636,-0.4422300821728079,0.0,0.0,0.38164875746067567,0.843889889203744,-0.5326747536380149,0.04215567246729619,-0.5372841805598039,0.0,0.08390348079194174,0.6744907594765952,0.0,1.3471594548191586,-0.6997116642032395,0.0,-0.2890674683491541,-0.8468276055103056,0.16701573792137092,-0.7418782005020083,0.47214353163361034,-0.6146569017810906,0.0,0.4453788739136789
train,median,UAV_0021,102,0.29929593055930903,-0.6941466702379353,0.0,0.08993210126375568,-0.47680072213206787,-0.5903591828681185,0.0,0.0,0.5681253593805291,-0.28270811246179184,-0.45830782374698126,0.04215567246729619,-0.4722115276769402,0.0,0.09881965515478741,0.6744907594765952,0.0,1.3471594548191586,-0.38968982033621313,0.0,-0.2890674683491541,-0.7012326838611339,0.13140392331993295,-0.8065210751953462,0.47214353163361034,-0.6309752266071341,0.0,0.5217541346435066
train,median,UAV_0021,103,0.29929593055930903,-0.6941466702379353,0.0,0.17986420252706212,-0.02562639902242636,-0.5903591828681185,0.0,0.0,0.5681253593805291,-0.6697779515677368,-0.6053122200431768,0.04215567246729619,-0.4722115276769402,0.0,0.09881965515478741,0.6744907594765952,0.0,1.3471594548191586,-0.38968982033621313,0.0,-0.4817791139152568,-0.4546127145370837,0.34174525349426926,-0.8561715922169211,0.47214353163361034,-0.805037358084944,0.0,0.5217541346435066
train,median,UAV_0021,104,0.14587604624393602,-0.4375357133033471,0.0,0.08993210126375568,-0.02562639902242636,-0.7126016446069522,0.0,0.0,0.15269869447617426,-0.6697779515677368,-0.6053122200431768,0.1264670174018886,0.03734070774454123,0.0,0.09881965515478741,0.6744907594765952,0.0,1.3445634457922058,-0.5654714517066746,0.0,-0.2890674683491541,-0.4546127145370837,0.34174525349426926,-0.8561715922169211,0.6744907594765952,-0.805037358084944,0.0,0.5217541346435066
train,median,UAV_0021,105,0.14587604624393602,0.049086779437210466,0.0,0.08993210126375568,-0.02562639902242636,-0.07478362365199737,0.0,0.0,-0.4682044257657536,-0.3310928369522231,-0.45830782374698126,0.1264670174018886,-0.4722115276769402,0.0,0.09881965515478741,0.6744907594765952,0.0,1.3972489690166354,-0.694502467974474,0.0,-0.4817791139152568,-0.4546127145370837,0.4603526391399844,-0.8561715922169211,0.6744907594765952,-0.7778401500415955,0.0,0.6694911236587986
train,median,UAV_0021,106,0.13337336642733694,-0.4375357133033471,0.0,0.17986420252706212,-0.7234055402157283,-0.7126016446069522,0.0,0.0,-0.5748754702209783,-0.3310928369522231,-0.45830782374698126,0.1264670174018886,-0.4722115276769402,0.0,0.09881965515478741,0.6744907594765952,0.0,1.3972489690166354,-0.694502467974474,0.0,-0.6744907594813595,-0.44718440220803485,0.42957149963106045,-0.7747745612387605,0.7756643733980718,-0.6364146682158038,0.0,0.6875621666550591
train,median,UAV_0021,107,0.13337336642733694,0.049086779437210466,0.0,0.22483025315961386,-0.430432592167999,-0.3034489344340418,0.0,0.0,-0.7749585305962131,1.189672509313977,-0.709080029193431,0.1264670174018886,-0.6048889426179429,0.0,-0.3971431424146703,0.6744907594765952,0.0,1.3652167425612418,-0.694502467974474,0.0,-0.6744907594813595,-0.32238875508023707,0.42957149963106045,-0.707573751510978,0.7756643733980718,-0.6364146682158038,0.0,0.6875621666550591
train,median,UAV_0021,108,0.14587604624393602,-0.4375357133033471,0.0,0.08993210126375568,-0.430432592167999,-0.3034489344340418,0.0,0.0,-0.5748754702209783,1.189672509313977,-0.3147623544224602,0.29508970727100137,-0.4938031632822386,0.0,-0.3971431424146703,0.6744907594765952,0.0,1.3652167425612418,-0.7639402617451214,0.0,-0.3854232911322054,-0.32238875508023707,0.42957149963106045,-0.700833477180078,0.7756643733980718,-0.6364146682158038,0.0,0.6694911236587986
train,median,UAV_0021,109,0.1677781783676647,0.049086779437210466,0.0,-0.35972840505502274,-0.430432592167999,-0.3034489344340418,0.0,0.0,-0.5748754702209783,1.189672509313977,-0.3147623544224602,0.3372453797382976,-0.4938031632822386,0.0,-0.3971431424146703,0.0,0.0,1.3803615693414168,-0.7639402617451214,0.0,-0.4817791139152568,-0.44718440220803485,0.035855527804735506,-0.6420720017460579,0.6407662215027591,-0.6364146682158038,0.0,0.6443037107371545
train,median,UAV_0021,110,0.1677781783676647,0.065605848801926,0.0,-0.04496605063165321,-0.23913345478064296,-0.3034489344340418,0.0,0.0,-0.2728564046593466,-0.13489452746530597,-0.46522567769033,0.3372453797382976,-0.42485898087622714,0.0,-0.23213296352395787,0.0,0.0,1.3803615693414168,-0.7639402617451214,0.0,-0.4817791139152568,-0.44718440220803485,0.035855527804735506,-0.6654685920552631,0.6407662215027591,-0.6200963433897603,0.0,0.4683538327512524
train,median,UAV_0021,111,0.6979918534898517,0.065605848801926,0.0,-0.04496605063165321,-0.23913345478064296,-0.2703715624341117,0.0,0.0,-0.2728564046593466,-0.1408343255969458,-0.6122300739865255,0.5901794145420027,-0.42485898087622714,0.0,0.14077139555059331,0.0,0.0,1.3886356055492706,-0.4463788072038809,0.0,-0.4817791139152568,-0.4798689764558126,-0.24948097097286928,-0.6654685920552631,0.6070416835289231,-0.7724007084328568,0.0,0.4683538327512524
train,median,UAV_0021,112,0.6979918534898517,-0.2101566764850573,0.0,-0.04496605063165321,0.005432153282346853,-0.2703715624341117,0.0,0.0,-0.2728564046593466,-0.22383932773535312,-0.6070416835290025,0.632335087009299,-0.2493289501539406,0.0,0.14077139555059331,0.0,0.0,1.4058137254807404,-0.4463788072038809,0.0,-0.4817791139152568,-0.4798689764558126,-0.32650161788882404,-0.700833477180078,0.4046944556859382,-0.805037358084944,0.0,0.3285491213796062
train,median,UAV_0021,113,0.6979918534898517,-0.2101566764850573,0.0,0.17986420252706212,0.005432153282346853,-0.3307737199991702,0.0,0.0,-0.2728564046593466,-0.40583122527029963,-0.6122300739865255,0.632335087009299,-0.2493289501539406,0.0,0.11746487310856446,0.0,0.0,1.3886356055492706,-0.34313415029755756,0.0,-0.4817791139152568,-0.4798689764558126,-0.32650161788882404,-0.8613837006112474,0.3372453797382976,-0.805037358084944,0.0,0.6443037107371545
train,median,UAV_0021,114,-0.33667886667190694,-0.22179637603913208,0.0,0.35972840505502274,-0.4866090206515396,-0.3307737199991702,0.0,0.0,0.27265809752546905,-0.40583122527029963,-0.6831380769058617,0.2529340348037052,-0.2493289501539406,0.0,0.11746487310856446,0.0,0.0,1.4058137254807404,-0.34313415029755756,0.0,-0.3854232911322054,-0.21987804493951155,0.2937550731507219,-0.8613837006112474,0.26979630379062547,-0.8485528909544741,0.0,0.437614784889237
train,median,UAV_0021,115,-1.0682838807722683,-0.6596773115464629,0.0,0.35972840505502274,-0.5017914050800371,-0.48968892025967686,0.0,0.0,-0.145623903889342,-0.6099307174070261,-0.6831380769058617,0.5480237420747066,-0.2641979203870409,0.0,0.11746487310856446,0.6744907594765952,0.0,1.406829002635472,-0.29345605889828397,0.0,-0.09635582278305135,-0.09211107288005713,-0.14927038105900797,-0.8846024339939156,0.4046944556859382,-0.8811895406065268,0.0,0.437614784889237
train,median,UAV_0021,116,-1.0682838807722683,-0.8538997372764618,0.0,0.17986420252706212,-0.5017914050800371,-0.48968892025967686,0.0,0.0,0.20742699583583382,-0.40583122527029963,-0.7938237399994648,0.29508970727100137,-0.3054949515064818,0.0,0.11746487310856446,0.6744907594765952,0.0,1.4220422524494045,-0.26873603696799936,0.0,-0.09635582278305135,-0.09211107288005713,-0.03377376229842991,-1.1015753329022686,0.3372453797382976,-0.9573417231280751,0.0,0.437614784889237
train,median,UAV_0021,117,-1.0682838807722683,-0.6596773115464629,0.0,1.034219164531618,-0.5017914050800371,-0.497598726607472,0.0,0.0,0.3871127217364256,0.2349721103206174,-0.7938237399994648,0.29508970727100137,-0.3054949515064818,0.0,0.23492974621712892,0.6744907594765952,0.0,1.4205253361645414,-0.29345605889828397,0.0,-0.3854232911322054,0.020799274521336734,-0.03377376229842991,-1.1015753329022686,0.3372453797382976,-0.9573417231280751,0.0,0.437614784889237
train,median,UAV_0021,118,-0.9085311816216338,-0.39292450377338795,0.0,0.0,-0.4866090206515396,-0.8233389334762479,0.0,0.0,0.20742699583583382,0.6109468752495592,-0.7713407146835928,0.5480237420747066,-0.3054949515064818,0.0,0.23492974621712892,0.6744907594765952,0.0,1.4205253361645414,-0.47897924594523544,0.0,-0.3854232911322054,0.35507332932801483,-0.03377376229842991,-1.1181897991988858,0.3372453797382976,-0.8485528909544741,0.0,0.3472025208286864
train,median,UAV_0021,119,-0.6209219473893911,-0.6481822784124072,0.0,0.0,-0.20705259232307072,-0.7521506763459934,0.0,0.0,-0.145623903889342,0.31435250729500125,-0.7713407146835928,0.7166464319438194,-0.3054949515064818,0.0,0.11373582951785303,0.6744907594765952,0.0,1.406829002635472,-0.26873603696799936,0.0,-0.3854232911322054,0.35507332932801483,-0.14927038105900797,-1.1181897991988858,0.37096991771213367,-1.0226150224322839,0.0,0.3472025208286864
train,median,UAV_0021,120,-0.31144512857566936,-0.39292450377338795,0.0,0.0,-0.20705259232307072,-0.7521506763459934,0.0,0.0,-0.5096722266107052,0.31435250729500125,-0.7713407146835928,0.7588021044111156,-0.5692760310377283,0.0,0.1006841769501981,0.6744907594765952,0.0,1.376413184196894,-0.3145488577943903,0.0,-0.3854232911322054,-0.15896588384138532,-0.08702781442063827,-1.0086387283529004,0.3372453797382976,-0.9736600479541186,0.0,0.5058787346808344
train,median,UAV_0021,121,-0.31144512857566936,0.012178998114420189,0.0,-0.35972840505502274,-0.004319645101997466,-0.7521506763459934,0.0,0.0,-0.5096722266107052,0.31435250729500125,-0.47387299511952746,0.8009577768784117,-0.841496912484324,0.0,-0.0009322608977603375,0.6744907594765952,0.0,1.376413184196894,-0.3145488577943903,0.0,-0.1927116455661027,-0.44124175234483287,-0.15090228577846104,-0.9886951009441532,0.37096991771213367,-0.9736600479541186,0.0,0.549013253180523
train,median,UAV_0021,122,-0.31144512857566936,0.33866919825132835,0.0,-0.35972840505502274,-0.0030159052418284593,-0.63350358112887,0.0,0.0,-0.5096722266107052,-0.2503805443325748,-0.3407043067100295,0.7588021044111156,-0.841496912484324,0.0,-0.0009322608977603375,0.6744907594765952,0.0,1.376413184196894,-0.08929537400967719,0.0,-0.1927116455661027,-0.7324315956430648,-0.20208067963357712,-0.9999726160994793,0.30352084176446154,-0.9736600479541186,0.0,0.549013253180523
train,median,UAV_0021,123,1.4562503387215373,0.012178998114420189,0.0,-0.35972840505502274,0.27388453161200255,-0.5184518524334893,0.0,0.0,0.395711936716497,-0.2503805443325748,-0.3407043067100295,0.7166464319438194,-0.5692760310377283,0.0,0.009322608976833536,0.6744907594765952,0.0,1.3930376470750736,-0.08929537400967719,0.0,-0.1927116455661027,-0.7324315956430648,-0.20208067963357712,-0.9886951009441532,0.4384189936598058,-1.01173613921491,0.0,0.549013253180523
train,median,UAV_0021,124,1.4562503387215373,0.012178998114420189,0.0,-0.7644228607403509,0.4690642676434372,-0.36528923860778434,0.0,0.0,0.395711936716497,-0.2784718349083591,-0.3407043067100295,0.5480237420747066,-0.5280039018405966,0.0,0.1006841769501981,0.0,0.0,1.4144371887092508,-0.3145488577943903,0.0,-0.4817791139152568,-1.1721876855221252,-0.08702781442063827,-0.9886951009441532,0.30352084176446154,-0.9736600479541186,0.0,0.45592944711719874
train,median,UAV_0021,125,0.14706397203408725,0.33866919825132835,0.0,-0.7644228607403509,0.948131021754342,-0.1934307188690882,0.0,0.0,0.395711936716497,-0.2784718349083591,-0.3407043067100295,0.5480237420747066,-0.3293333089027617,0.0,0.04288400129356624,0.0,0.0,1.4383923009619934,-0.08929537400967719,0.0,-0.4817791139152568,-1.1721876855221252,-0.20208067963357712,-0.9999726160994793,0.3372453797382976,-1.01173613921491,0.0,0.45592944711719874
train,median,UAV_0021,126,0.14706397203408725,0.7733348030605088,0.0,-0.7644228607403509,0.948131021754342,-0.15675798034741523,0.0,0.0,0.5442971486858201,-0.03557124581089666,-0.32859806230915767,0.1686226898691128,-0.3293333089027617,0.0,0.3971431424146703,0.0,0.0,1.4383923009619934,-0.08929537400967719,0.0,-0.4817791139152568,-0.16787985863620683,-0.20982528646504223,-1.0532374238924587,0.3372453797382976,-1.01173613921491,0.0,0.3724261132520323
train,median,UAV_0021,127,0.14706397203408725,-0.531157284845853,0.0,-0.7644228607403509,0.7583138279891259,-0.15675798034741523,0.0,0.0,0.1778744114947688,-0.03557124581089666,-0.709080029193431,0.5480237420747066,-0.5280039018405966,0.0,0.40366896869844276,0.0,0.0,1.4144371887092508,-0.17010920923635756,0.0,-0.2890674683491541,-0.16787985863620683,-0.2274824719349909,-1.0532374238924587,0.3372453797382976,-1.1368432962146235,0.0,0.19982446247518515
train,median,UAV_0021,128,-0.6421351855881449,-0.531157284845853,0.0,-0.8093889113720042,0.7583138279891259,-0.1934307188690882,0.0,0.0,0.1778744114947688,-0.03557124581089666,-0.709080029193431,0.632335087009299,-0.6164191728149412,0.0,0.5518984514306788,0.0,0.0,1.4383923009619934,-0.014050184830471685,0.0,-0.2890674683491541,-0.7740301446857012,-0.2274824719349909,-1.0628002590488916,0.2360717658167894,-1.1368432962146235,0.0,0.45592944711719874
train,median,UAV_0021,129,-0.8375723176044586,-0.10350220300757677,0.0,0.35972840505502274,0.18581135243836416,-0.2193173578255325,0.0,0.0,0.1778744114947688,0.3886253852664302,-0.5482399250105381,0.632335087009299,-0.6164191728149412,0.0,0.5518984514306788,0.0,0.0,1.3919537775260136,-0.014050184830471685,0.0,-0.2890674683491541,-0.16787985863620683,-0.2274824719349909,-1.0532374238924587,0.2360717658167894,-1.256511011605633,0.0,0.3725302113922307
train,median,UAV_0021,130,-0.8375723176044586,-0.6259285837787969,0.0,0.35972840505502274,-0.23830248462801398,-0.23369882391247138,0.0,0.0,0.7779483813912484,0.3886253852664302,-0.5482399250105381,0.632335087009299,-0.6164191728149412,0.0,0.5518984514306788,0.0,0.0,1.3919537775260136,-0.17010920923635756,0.0,-0.1927116455661027,-0.12628130959360756,-0.1414523034603275,-1.0532374238924587,0.2360717658167894,-1.3163448693011033,0.0,0.3725302113922307
train,median,UAV_0021,131,-0.8375723176044586,-0.6259285837787969,0.0,0.35972840505502274,-0.23830248462801398,-0.23369882391247138,0.0,0.0,0.1778744114947688,0.19404960299635726,-0.6744907594766643,0.632335087009299,0.2447613279424594,0.0,0.5034208847509906,0.0,0.0,1.3919537775260136,-0.17010920923635756,0.0,-0.1927116455661027,-0.7740301446857012,-0.017843837606585436,-1.0628002590488916,0.06744907594764059,-1.3163448693011033,0.0,0.3725302113922307
train,median,UAV_0021,132,-0.9674223390348196,-0.10350220300757677,0.0,-0.719456810109147,-0.23830248462801398,-0.3926140241729454,0.0,0.0,0.7779483813912484,0.3886253852664302,-0.6744907594766643,0.5058680696074104,0.2447613279424594,0.0,0.2945944436691715,0.0,0.0,1.4729369200431632,-0.17297240140350847,0.0,-0.1927116455661027,-0.12628130959360756,-0.017843837606585436,-1.1764832792611826,0.06744907594764059,-0.9954178143889009,0.0,0.3725302113922307
train,median,UAV_0021,133,-0.10945913701766263,-0.03788181760192029,0.0,0.22483025315961386,-0.24104629557056156,-0.2890674683471029,0.0,0.0,0.5882556501990683,0.43347954603113803,-0.764422860740221,0.4637123971401142,0.2447613279424594,0.0,0.18365539684426951,0.0,0.0,1.4729369200431632,-0.17297240140350847,0.0,-0.1927116455661027,-0.12628130959360756,-0.017843837606585436,-1.2534420174672765,0.20234722784298487,-0.9954178143889009,0.0,0.3725302113922307
train,median,UAV_0021,134,-0.10945913701766263,-0.03788181760192029,0.0,-0.04496605063165321,0.7375140661854165,-0.3926140241729454,0.0,0.0,0.5882556501990683,0.19404960299635726,-0.764422860740221,0.29508970727100137,0.011439502994148957,0.0,0.2945944436691715,0.0,0.0,2.0019255663634623,0.0270140976684809,0.0,-0.1927116455661027,-0.3431880296015367,0.009908153851413195,-1.2534420174672765,0.20234722784298487,-0.9954178143889009,0.0,0.33018506495726824
